,Radius,Theta,Phi,LMP.Int.En.
535,10.0,135,45,0.0136828446368741
536,12.0,135,45,0.0139505756742974
537,15.0,135,45,0.0140182963846811
538,20.0,135,45,0.014030704881486
539,30.0,135,45,0.0140320548603483
540,3.0,150,45,-7.90607987447195
541,3.5,150,45,-4.26320137110412
542,4.0,150,45,-1.35549656213444
543,4.5,150,45,-0.388052315494391
544,5.0,150,45,-0.121584932601111
545,5.5,150,45,-0.0398132870597414
546,6.0,150,45,-0.0103014499919861
547,7.0,150,45,0.00758326673802924
548,8.0,150,45,0.0118946480018291
549,9.0,150,45,0.0132107970413245
550,10.0,150,45,0.0136803644023958
551,12.0,150,45,0.0139502878821473
552,15.0,150,45,0.0140182728983362
553,20.0,150,45,0.0140307037899642
554,30.0,150,45,0.0140321107842745
555,3.0,165,45,-6.62483606827167
556,3.5,165,45,-2.9906482934407
557,4.0,165,45,-0.989261823580978
558,4.5,165,45,-0.312986983374097
559,5.0,165,45,-0.105749284206116
560,5.5,165,45,-0.0360071019672737
561,6.0,165,45,-0.00924562350060203
562,7.0,165,45,0.00770144629769217
563,8.0,165,45,0.0119141428450352
564,9.0,165,45,0.0132150621716793
565,10.0,165,45,0.0136815160300408
566,12.0,165,45,0.0139504195217788
567,15.0,165,45,0.0140182835203034
568,20.0,165,45,0.0140307042804658
569,30.0,165,45,0.0140320548502347
570,3.0,175,45,-4.1434722261533
571,3.5,175,45,-1.69435139855562
572,4.0,175,45,-0.617815993510746
573,4.5,175,45,-0.225842109414538
574,5.0,175,45,-0.0847561535507608
575,5.5,175,45,-0.0303957541491426
576,6.0,175,45,-0.00755665971721629
577,7.0,175,45,0.00791283094125412
578,8.0,175,45,0.0119515407408238
579,9.0,175,45,0.0132236359463162
580,10.0,175,45,0.0136839086557755
581,12.0,175,45,0.0139507049554331
582,15.0,175,45,0.0140183073790975
583,20.0,175,45,0.0140307054135747
584,30.0,175,45,0.0140321108112767
585,3.0,5,60,51250.8032090678
586,3.5,5,60,-0.561315030822722
587,4.0,5,60,-0.523237879770238
588,4.5,5,60,-0.172129779140199
589,5.0,5,60,-0.0658593294355439
590,5.5,5,60,-0.0236925688686207
591,6.0,5,60,-0.00500886579833288
592,7.0,5,60,0.00837460289866241
593,8.0,5,60,0.012060096125701
594,9.0,5,60,0.0132548687580809
595,10.0,5,60,0.0136944140839836
596,12.0,5,60,0.0139523813100808
597,15.0,5,60,0.0140184978661177
598,20.0,5,60,0.0140307179599645
