,Radius,Theta,Phi,LMP.Int.En.
730,10.0,135,60,-0.72757156140813
731,12.0,135,60,-0.604748791238173
732,15.0,135,60,-0.485681289061671
733,20.0,135,60,-0.372766082663185
734,30.0,135,60,-0.240274276486098
735,3.0,150,60,-2.57001075225414
736,3.5,150,60,-2.27377272880539
737,4.0,150,60,-1.99491788217977
738,4.5,150,60,-1.75687896847242
739,5.0,150,60,-1.56154518894717
740,5.5,150,60,-1.4023199385463
741,6.0,150,60,-1.27158586605293
742,7.0,150,60,-1.07151783365191
743,8.0,150,60,-0.926500604228463
744,9.0,150,60,-0.816860546704966
745,10.0,150,60,-0.731165701925726
746,12.0,150,60,-0.606109377017796
747,15.0,150,60,-0.485788378483508
748,20.0,150,60,-0.372160535104245
749,30.0,150,60,-0.239730070089634
750,3.0,165,60,-2.60276672178869
751,3.5,165,60,-2.30044688582315
752,4.0,165,60,-2.01270844936015
753,4.5,165,60,-1.76760466880329
754,5.0,165,60,-1.56757248795288
755,5.5,165,60,-1.40538992649339
756,6.0,165,60,-1.27281425455222
757,7.0,165,60,-1.0708807345202
758,8.0,165,60,-0.9251450069638
759,9.0,165,60,-0.815257250274032
760,10.0,165,60,-0.729515603087103
761,12.0,165,60,-0.604562881543933
762,15.0,165,60,-0.484429461748105
763,20.0,165,60,-0.370828854087779
764,30.0,165,60,-0.258490401958311
765,3.0,175,60,-2.50065138427918
766,3.5,175,60,-2.2144050369828
767,4.0,175,60,-1.94884105920993
768,4.5,175,60,-1.72185469637206
769,5.0,175,60,-1.53451504723412
770,5.5,175,60,-1.38090422499333
771,6.0,175,60,-1.25415988394236
772,7.0,175,60,-1.05918276020131
773,8.0,175,60,-0.917175517949093
774,9.0,175,60,-0.809481838139099
775,10.0,175,60,-0.725131861540869
776,12.0,175,60,-0.601769252080624
777,15.0,175,60,-0.482732120759073
778,20.0,175,60,-0.369776726514016
779,30.0,175,60,-0.237795899447209
780,3.0,5,90,167440.939169694
781,3.5,5,90,-7.82226470519712
782,4.0,5,90,-2.80423164559909
783,4.5,5,90,-2.1641190652721
784,5.0,5,90,-1.81356152731969
785,5.5,5,90,-1.5724335689975
786,6.0,5,90,-1.39358905624693
787,7.0,5,90,-1.14275201092013
788,8.0,5,90,-0.973112064273313
789,9.0,5,90,-0.849723365860931
790,10.0,5,90,-0.755561342906265
791,12.0,5,90,-0.620980741217142
792,15.0,5,90,-0.493917624989451
793,20.0,5,90,-0.375323171448893
794,30.0,5,90,-0.241007706992572
795,3.0,15,90,-8.60970484290156
796,3.5,15,90,-3.56629975994713
797,4.0,15,90,-2.49607725353787
798,4.5,15,90,-2.04720547237153
799,5.0,15,90,-1.74906779452584
800,5.5,15,90,-1.5322453588362
801,6.0,15,90,-1.36656502041707
802,7.0,15,90,-1.12854490440671
803,8.0,15,90,-0.964592807957149
804,9.0,15,90,-0.844159491986265
805,10.0,15,90,-0.751705914251695
806,12.0,15,90,-0.618903654295688
807,15.0,15,90,-0.49297319981277
808,20.0,15,90,-0.375151588673168
809,30.0,15,90,-0.261315911138579
810,3.0,30,90,-2.86833211186319
811,3.5,30,90,-2.44042933111328
812,4.0,30,90,-2.09213032192642
813,4.5,30,90,-1.81898907728558
814,5.0,30,90,-1.60505656403441
815,5.5,30,90,-1.43516101570659
816,6.0,30,90,-1.29775983974928
817,7.0,30,90,-1.08995705315708
818,8.0,30,90,-0.940572674237341
819,9.0,30,90,-0.828089341883622
820,10.0,30,90,-0.740380261546545
821,12.0,30,90,-0.612650668013184
822,15.0,30,90,-0.490015598062745
823,20.0,30,90,-0.374399195340422
824,30.0,30,90,-0.241675366662501
825,3.0,45,90,-2.37706738493625
826,3.5,45,90,-2.08748042263403
827,4.0,45,90,-1.84484731553696
828,4.5,45,90,-1.64447360334818
829,5.0,45,90,-1.4792262683535
830,5.5,45,90,-1.34208951302309
831,6.0,45,90,-1.22718432040063
832,7.0,45,90,-1.04663857772919
833,8.0,45,90,-0.912046091459146
834,9.0,45,90,-0.808261815444872
835,10.0,45,90,-0.726010618697471
836,12.0,45,90,-0.604374609128688
837,15.0,45,90,-0.485823260687559
838,20.0,45,90,-0.372831932385706
839,30.0,45,90,-0.261051114535169
840,3.0,60,90,-2.15711305876325
841,3.5,60,90,-1.90711336704668
842,4.0,60,90,-1.70261482728089
843,4.5,60,90,-1.53356314556522
844,5.0,60,90,-1.39248278852493
845,5.5,60,90,-1.27360029758297
846,6.0,60,90,-1.17245353839026
847,7.0,60,90,-1.01035152376514
848,8.0,60,90,-0.886848389303581
849,9.0,60,90,-0.790059870670187
850,10.0,60,90,-0.712418062160218
851,12.0,60,90,-0.596163381707705
852,15.0,60,90,-0.481330725038552
853,20.0,60,90,-0.370593849074104
854,30.0,60,90,-0.239521486107365
855,3.0,75,90,-2.04573324565472
856,3.5,75,90,-1.81253154465614
857,4.0,75,90,-1.62445209875856
858,4.5,75,90,-1.46963046177893
859,5.0,75,90,-1.34023088385887
860,5.5,75,90,-1.23071169973961
861,6.0,75,90,-1.1370067844418
862,7.0,75,90,-0.985538230091979
863,8.0,75,90,-0.868892189426685
864,9.0,75,90,-0.776660279576023
865,10.0,75,90,-0.702140367778741
866,12.0,75,90,-0.589671885852426
867,15.0,75,90,-0.477536337141799
868,20.0,75,90,-0.368358701259767
869,30.0,75,90,-0.257265200910103
870,3.0,90,90,-1.99670991764626
871,3.5,90,90,-1.77070603862273
872,4.0,90,90,-1.58935396937876
873,4.5,90,90,-1.44034007439517
874,5.0,90,90,-1.31576732259648
875,5.5,90,90,-1.21019048173977
876,6.0,90,90,-1.11968609361653
877,7.0,90,90,-0.972932906991934
878,8.0,90,90,-0.859451173320444
879,9.0,90,90,-0.769397847833375
880,10.0,90,90,-0.696418875759701
881,12.0,90,90,-0.585895431556079
882,15.0,90,90,-0.475230703014927
883,20.0,90,90,-0.3669885497008
884,30.0,90,90,-0.220148224829862
885,3.0,105,90,-1.99304694431741
886,3.5,105,90,-1.76856926794279
887,4.0,105,90,-1.58799925148087
888,4.5,105,90,-1.43933821753684
889,5.0,105,90,-1.31489396647836
890,5.5,105,90,-1.20933912795273
891,6.0,105,90,-1.11881409484764
892,7.0,105,90,-0.972002217730139
893,8.0,105,90,-0.858496814758773
894,9.0,105,90,-0.768460735532987
895,10.0,105,90,-0.695528879952777
896,12.0,105,90,-0.585146046522107
897,15.0,105,90,-0.474730199566849
898,20.0,105,90,-0.366902494154146
899,30.0,105,90,-0.254850629146861
900,3.0,120,90,-2.03010916973117
901,3.5,120,90,-1.8025293946999
902,4.0,120,90,-1.61752996003493
903,4.5,120,90,-1.46428228309332
904,5.0,120,90,-1.33564625435718
905,5.5,120,90,-1.22648794867489
906,6.0,120,90,-1.13296095809064
907,7.0,120,90,-0.981684540158616
908,8.0,120,90,-0.865229665786441
909,9.0,120,90,-0.773237468556125
910,10.0,120,90,-0.698991177088692
911,12.0,120,90,-0.58709885671811
912,15.0,120,90,-0.475776771021041
913,20.0,120,90,-0.36773831907879
914,30.0,120,90,-0.236833882299979
915,3.0,135,90,-2.10923873498631
916,3.5,135,90,-1.87362382716591
917,4.0,135,90,-1.67802165323823
918,4.5,135,90,-1.51430875799964
919,5.0,135,90,-1.37649878017513
920,5.5,135,90,-1.25973572372498
921,6.0,135,90,-1.16006849026262
922,7.0,135,90,-0.999983181393672
923,8.0,135,90,-0.87791338699189
924,9.0,135,90,-0.782272273197936
925,10.0,135,90,-0.705594552585198
926,12.0,135,90,-0.590879325666889
927,15.0,135,90,-0.477696780955074
928,20.0,135,90,-0.368709388392648
929,30.0,135,90,-0.258100671603468
930,3.0,150,90,-2.22957295980611
931,3.5,150,90,-1.98024873450576
932,4.0,150,90,-1.76617116204916
933,4.5,150,90,-1.58480591342017
934,5.0,150,90,-1.43222546001231
935,5.5,150,90,-1.30378860771589
936,6.0,150,90,-1.19510140888515
937,7.0,150,90,-1.02274490307309
938,8.0,150,90,-0.893284376518876
939,9.0,150,90,-0.793025547797191
940,10.0,150,90,-0.713347211882592
941,12.0,150,90,-0.595203703058378
942,15.0,150,90,-0.479706964276862
943,20.0,150,90,-0.369242743506671
944,30.0,150,90,-0.238503014137293
945,3.0,165,90,-2.36447668545518
946,3.5,165,90,-2.09783085742179
947,4.0,165,90,-1.85969739721553
948,4.5,165,90,-1.65636903907935
949,5.0,165,90,-1.48649546096992
950,5.5,165,90,-1.3451765404363
951,6.0,165,90,-1.22704198018604
952,7.0,165,90,-1.04258276578246
953,8.0,165,90,-0.9062761100736
954,9.0,165,90,-0.801919318826604
955,10.0,165,90,-0.719654849043
956,12.0,165,90,-0.598620341737723
957,15.0,165,90,-0.481167173928189
958,20.0,165,90,-0.369309575867848
959,30.0,165,90,-0.25799404208145
960,3.0,175,90,-2.42285790507442
961,3.5,175,90,-2.14803101510831
962,4.0,175,90,-1.89839513284852
963,4.5,175,90,-1.68497386972904
964,5.0,175,90,-1.50752248616537
965,5.5,175,90,-1.36080044151591
966,6.0,175,90,-1.23884740165538
967,7.0,175,90,-1.04969377571172
968,8.0,175,90,-0.910840305472052
969,9.0,175,90,-0.80500046155769
970,10.0,175,90,-0.721817076233973
971,12.0,175,90,-0.599770708534062
972,15.0,175,90,-0.481634983031523
973,20.0,175,90,-0.369267350985028
974,30.0,175,90,-0.237638913306231
975,3.0,5,120,167440.94155569
976,3.5,5,120,-7.8200752642938
977,4.0,5,120,-2.80223209779673
978,4.5,5,120,-2.16229571535875
979,5.0,5,120,-1.81189841324176
980,5.5,5,120,-1.57091519764045
981,6.0,5,120,-1.39220022423171
982,7.0,5,120,-1.14158284708994
983,8.0,5,120,-0.972119554568539
984,9.0,5,120,-0.848873827961986
985,10.0,5,120,-0.754828347966201
986,12.0,5,120,-0.620424303487076
987,15.0,5,120,-0.493535162218805
988,20.0,5,120,-0.375104440548561
989,30.0,5,120,-0.241008195845203
990,3.0,15,120,-8.60262028100165
991,3.5,15,120,-3.55979993539077
992,4.0,15,120,-2.49014070499872
993,4.5,15,120,-2.04179175334518
994,5.0,15,120,-1.7441301226811
995,5.5,15,120,-1.52773671521103
996,6.0,15,120,-1.36244131933929
997,7.0,15,120,-1.1250740523678
998,8.0,15,120,-0.961646248172269
999,9.0,15,120,-0.841637238408959
1000,10.0,15,120,-0.749530097174079
1001,12.0,15,120,-0.617252518556522
1002,15.0,15,120,-0.491839447712931
1003,20.0,15,120,-0.374508124245925
1004,30.0,15,120,-0.261347462973578
1005,3.0,30,120,-2.85410061122363
1006,3.5,30,120,-2.42737469039266
1007,4.0,30,120,-2.08021376780252
1008,4.5,30,120,-1.80813074577131
1009,5.0,30,120,-1.59516218760646
1010,5.5,30,120,-1.42613561040435
1011,6.0,30,120,-1.28951280020355
1012,7.0,30,120,-1.08302995144865
1013,8.0,30,120,-0.934703666322475
1014,9.0,30,120,-0.823075116740343
1015,10.0,30,120,-0.736063584237753
1016,12.0,30,120,-0.609389049976523
1017,15.0,30,120,-0.48779811952186
1018,20.0,30,120,-0.373197294888143
1019,30.0,30,120,-0.242023302520214
1020,3.0,45,120,-2.35510476201499
1021,3.5,45,120,-2.06734271181004
1022,4.0,45,120,-1.82648953784655
1023,4.5,45,120,-1.62777667816705
1024,5.0,45,120,-1.4640439806253
1025,5.5,45,120,-1.32827204078138
1026,6.0,45,120,-1.21458826689377
1027,7.0,45,120,-1.03610753195168
1028,8.0,45,120,-0.903163725936772
1029,9.0,45,120,-0.800705981723081
1030,10.0,45,120,-0.719533589780803
1031,12.0,45,120,-0.599525274629078
1032,15.0,45,120,-0.482590129035754
1033,20.0,45,120,-0.371221050740065
1034,30.0,45,120,-0.262017145617267
1035,3.0,60,120,-2.12624358579624
1036,3.5,60,120,-1.87883065086149
1037,4.0,60,120,-1.6768896399415
1038,4.5,60,120,-1.51023824081294
1039,5.0,60,120,-1.37135001282368
1040,5.5,60,120,-1.254440439548
1041,6.0,60,120,-1.15505594237464
1042,7.0,60,120,-0.995917232210773
1043,8.0,60,120,-0.874761885837141
1044,9.0,60,120,-0.779848217930105
1045,10.0,60,120,-0.703721186160243
1046,12.0,60,120,-0.589735623691306
1047,15.0,60,120,-0.477147053012142
1048,20.0,60,120,-0.368688368887675
1049,30.0,60,120,-0.240933002487725
1050,3.0,75,120,-2.00403105574603
1051,3.5,75,120,-1.77436901001015
1052,4.0,75,120,-1.58986283395888
1053,4.5,75,120,-1.43842038845838
1054,5.0,75,120,-1.31211045862551
1055,5.5,75,120,-1.20536495776715
1056,6.0,75,120,-1.11412642110407
1057,7.0,75,120,-0.96677023868097
1058,8.0,75,120,-0.853341460903816
1059,9.0,75,120,-0.76364658320727
1060,10.0,75,120,-0.691152845701032
1061,12.0,75,120,-0.581676185113178
1062,15.0,75,120,-0.472448727090977
1063,20.0,75,120,-0.366174663668445
1064,30.0,75,120,-0.258833019730576
1065,3.0,90,120,-1.94124194790221
1066,3.5,90,120,-1.72004071201671
1067,4.0,90,120,-1.54367852472888
1068,4.5,90,120,-1.39942775231508
1069,5.0,90,120,-1.27920942908854
1070,5.5,90,120,-1.17752196482408
1071,6.0,90,120,-1.09044909422671
1072,7.0,90,120,-0.949339785806175
1073,8.0,90,120,-0.840186669001204
1074,9.0,90,120,-0.75348187338382
1075,10.0,90,120,-0.683129655038367
1076,12.0,90,120,-0.576396777791979
1077,15.0,90,120,-0.469298594419141
1078,20.0,90,120,-0.364476175540293
1079,30.0,90,120,-0.221746001721835
1080,3.0,105,120,-1.9195477211287
1081,3.5,105,120,-1.70162949885204
1082,4.0,105,120,-1.52814722474676
1083,4.5,105,120,-1.38631813251045
1084,5.0,105,120,-1.26809809000213
1085,5.5,105,120,-1.16804761029589
1086,6.0,105,120,-1.0823160729192
1087,7.0,105,120,-0.943221617706573
1088,8.0,105,120,-0.835464390258267
1089,9.0,105,120,-0.749754131309556
1090,10.0,105,120,-0.680131639006277
1091,12.0,105,120,-0.574373835987964
1092,15.0,105,120,-0.468111630663474
1093,20.0,105,120,-0.3640364418621
1094,30.0,105,120,-0.242311598049576
1095,3.0,120,120,-1.93286948816738
1096,3.5,120,120,-1.71437957272476
1097,4.0,120,120,-1.5397159241314
1098,4.5,120,120,-1.39650447936648
1099,5.0,120,120,-1.27691774406736
1100,5.5,120,120,-1.17561872204864
1101,6.0,120,120,-1.08879023483172
1102,7.0,120,120,-0.947954434555359
1103,8.0,120,120,-0.838956331416955
1104,9.0,120,120,-0.752369475983962
1105,10.0,120,120,-0.682125135636671
1106,12.0,120,120,-0.575605399382466
1107,15.0,120,120,-0.468839424968832
1108,20.0,120,120,-0.364621587493968
1109,30.0,120,120,-0.237025317265058
1110,3.0,135,120,-1.98258696855257
1111,3.5,135,120,-1.75966953534169
1112,4.0,135,120,-1.57943830076354
1113,4.5,135,120,-1.43063655574609
1114,5.0,135,120,-1.30595921705527
1115,5.5,135,120,-1.20024502913645
1116,6.0,135,120,-1.10968319909175
1117,7.0,135,120,-0.96313758568707
1118,8.0,135,120,-0.850197402691413
1119,9.0,135,120,-0.760863947254298
1120,10.0,135,120,-0.688671923534993
1121,12.0,135,120,-0.579704335643852
1122,15.0,135,120,-0.471099467295921
1123,20.0,135,120,-0.365646438252081
1124,30.0,135,120,-0.238003244929481
1125,3.0,150,120,-2.07644860471387
1126,3.5,150,120,-1.84412133896257
1127,4.0,150,120,-1.65203462925906
1128,4.5,150,120,-1.49160449567376
1129,5.0,150,120,-1.35667030201161
1130,5.5,150,120,-1.24235451970699
1131,6.0,150,120,-1.14474968682846
1132,7.0,150,120,-0.987868449571657
1133,8.0,150,120,-0.868114213264047
1134,9.0,150,120,-0.774192284046043
1135,10.0,150,120,-0.698823448558302
1136,12.0,150,120,-0.585937242473337
1137,15.0,150,120,-0.47437734993978
1138,20.0,150,120,-0.36672698019577
1139,30.0,150,120,-0.238028923690396
1140,3.0,165,120,-2.22654870552257
1141,3.5,165,120,-1.97733749453088
1142,4.0,165,120,-1.76298590547737
1143,4.5,165,120,-1.58133109963172
1144,5.0,165,120,-1.42857389462563
1145,5.5,165,120,-1.30008213161157
1146,6.0,165,120,-1.19143310392444
1147,7.0,165,120,-1.01931318782355
1148,8.0,165,120,-0.890172545687073
1149,9.0,165,120,-0.790235856447473
1150,10.0,165,120,-0.710851862570779
1151,12.0,165,120,-0.593179583635574
1152,15.0,165,120,-0.478117555955053
1153,20.0,165,120,-0.367874056168912
1154,30.0,165,120,-0.257576880690217
1155,3.0,175,120,-2.35923939302203
1156,3.5,175,120,-2.09317419559204
1157,4.0,175,120,-1.85571109888725
1158,4.5,175,120,-1.65298042048491
1159,5.0,175,120,-1.48359270668408
1160,5.5,175,120,-1.34266058158215
1161,6.0,175,120,-1.2248350597478
1162,7.0,175,120,-1.04083249974826
1163,8.0,175,120,-0.904844474986897
1164,9.0,175,120,-0.80071957570488
1165,10.0,175,120,-0.718629414301335
1166,12.0,175,120,-0.597831614762909
1167,15.0,175,120,-0.480562526146715
1168,20.0,175,120,-0.368766529413783
1169,30.0,175,120,-0.237484808861318
1170,3.0,5,135,167440.942529692
1171,3.5,5,135,-7.81918190426513
1172,4.0,5,135,-2.80141590972811
1173,4.5,5,135,-2.1615511121211
1174,5.0,5,135,-1.81121909558049
1175,5.5,5,135,-1.57029449585447
1176,6.0,5,135,-1.39163237936789
1177,7.0,5,135,-1.14110468204848
1178,8.0,5,135,-0.971713308305367
1179,9.0,5,135,-0.848525748788584
1180,10.0,5,135,-0.754527977950416
1181,12.0,5,135,-0.620196098371667
1182,15.0,5,135,-0.493378084354374
1183,20.0,5,135,-0.375014519954521
1184,30.0,5,135,-0.241008401155531
1185,3.0,15,135,-8.59981136490761
1186,3.5,15,135,-3.55722272818391
1187,4.0,15,135,-2.48778547119899
1188,4.5,15,135,-2.03964210677145
1189,5.0,15,135,-1.74216763468136
1190,5.5,15,135,-1.52594287257606
1191,6.0,15,135,-1.36079862560514
1192,7.0,15,135,-1.12368868502286
1193,8.0,15,135,-0.96046784144782
1194,9.0,15,135,-0.840626461035479
1195,10.0,15,135,-0.748657032582813
1196,12.0,15,135,-0.616588095226559
1197,15.0,15,135,-0.491381738483626
1198,20.0,15,135,-0.374247286858246
1199,30.0,15,135,-0.261358343603453
1200,3.0,30,135,-2.8486923985355
1201,3.5,30,135,-2.42241173133524
1202,4.0,30,135,-2.07567813193478
1203,4.5,30,135,-1.80399084124672
1204,5.0,30,135,-1.59138243225934
1205,5.5,30,135,-1.42268051410895
1206,6.0,30,135,-1.28634919051609
1207,7.0,30,135,-1.08036134568262
1208,8.0,30,135,-0.932433769985053
1209,9.0,30,135,-0.821128594386784
1210,10.0,30,135,-0.734382403599274
1211,12.0,30,135,-0.60811154007431
1212,15.0,30,135,-0.486923307443099
1213,20.0,30,135,-0.372716426949139
1214,30.0,30,135,-0.242139966230128
1215,3.0,45,135,-2.34710031860007
1216,3.5,45,135,-2.05999896162455
1217,4.0,45,135,-1.81978218858722
1218,4.5,45,135,-1.62166000302554
1219,5.0,45,135,-1.45846515089728
1220,5.5,45,135,-1.32317790266941
1221,6.0,45,135,-1.20992939417969
1222,7.0,45,135,-1.03218695555006
1223,8.0,45,135,-0.899836664685525
1224,9.0,45,135,-0.797860004643515
1225,10.0,45,135,-0.717081374150232
1226,12.0,45,135,-0.597672853212648
1227,15.0,45,135,-0.481340204941593
1228,20.0,45,135,-0.370580079272399
1229,30.0,45,135,-0.262333361811666
1230,3.0,60,135,-2.11545763634063
1231,3.5,60,135,-1.86893897649165
1232,4.0,60,135,-1.66786787709565
1233,4.5,60,135,-1.50202686455864
1234,5.0,60,135,-1.36387750498474
1235,5.5,60,135,-1.24763395615555
1236,6.0,60,135,-1.14884605769675
1237,7.0,60,135,-0.990717016767793
1238,8.0,60,135,-0.870370008682644
1239,9.0,60,135,-0.776108537935647
1240,10.0,60,135,-0.70051360228845
1241,12.0,60,135,-0.587335386112302
1242,15.0,60,135,-0.475558276394997
1243,20.0,60,135,-0.367931638620486
1244,30.0,60,135,-0.241362382310931
1245,3.0,75,135,-1.99007725855916
1246,3.5,75,135,-1.76158285409312
1247,4.0,75,135,-1.57822803239473
1248,4.5,75,135,-1.4278651518101
1249,5.0,75,135,-1.30254095143954
1250,5.5,75,135,-1.19668289934369
1251,6.0,75,135,-1.10623752085019
1252,7.0,75,135,-0.960216758388326
1253,8.0,75,135,-0.847847963857994
1254,9.0,75,135,-0.759001153487077
1255,10.0,75,135,-0.687193919413992
1256,12.0,75,135,-0.578748855183767
1257,15.0,75,135,-0.470546446312626
1258,20.0,75,135,-0.365311479589003
1259,30.0,75,135,-0.239259762994019
1260,3.0,90,135,-1.92349847950526
1261,3.5,90,135,-1.70380177980264
1262,4.0,90,135,-1.52895652557495
1263,4.5,90,135,-1.3861393514716
1264,5.0,90,135,-1.2672316587585
1265,5.5,90,135,-1.16672125731554
1266,6.0,90,135,-1.08069547669325
1267,7.0,90,135,-0.941333335886689
1268,8.0,90,135,-0.833548094005402
1269,9.0,90,135,-0.747922584457448
1270,10.0,90,135,-0.678432573630446
1271,12.0,90,135,-0.57297233132301
1272,15.0,90,135,-0.467106925445491
1273,20.0,90,135,-0.363493329472953
1274,30.0,90,135,-0.242102743675804
1275,3.0,105,135,-1.89710399775349
1276,3.5,105,135,-1.68112927953287
1277,4.0,105,135,-1.5096670286553
1278,4.5,105,135,-1.36976702819997
1279,5.0,105,135,-1.25330987879144
1280,5.5,105,135,-1.15483460156252
1281,6.0,105,135,-1.07049284356439
1282,7.0,105,135,-0.933683578379877
1283,8.0,105,135,-0.827677577209216
1284,9.0,105,135,-0.743320850766054
1285,10.0,105,135,-0.674758234056833
1286,12.0,105,135,-0.570524699148381
1287,15.0,105,135,-0.465681612920664
1288,20.0,105,135,-0.362928656002652
1289,30.0,105,135,-0.222738341313019
1290,3.0,120,135,-1.90450382393047
1291,3.5,120,135,-1.68855189625007
1292,4.0,120,135,-1.51664042375654
1293,4.5,120,135,-1.37608408896843
1294,5.0,120,135,-1.2589164334066
1295,5.5,120,135,-1.1597542371176
1296,6.0,120,135,-1.07478488365282
1297,7.0,120,135,-0.936936291518916
1298,8.0,120,135,-0.830156092469075
1299,9.0,120,135,-0.745232794666287
1300,10.0,120,135,-0.676256312791458
1301,12.0,120,135,-0.57149672566892
1302,15.0,120,135,-0.466287378787704
1303,20.0,120,135,-0.363424852483172
1304,30.0,120,135,-0.223614590203966
1305,3.0,135,135,-1.94698082890969
1306,3.5,135,135,-1.72741942025695
1307,4.0,135,135,-1.55103693557447
1308,4.5,135,135,-1.40597636138426
1309,5.0,135,135,-1.28466656192869
1310,5.5,135,135,-1.1818672842429
1311,6.0,135,135,-1.0937805539613
1312,7.0,135,135,-0.951070230537407
1313,8.0,135,135,-0.840847269116021
1314,9.0,135,135,-0.753469015092924
1315,10.0,135,135,-0.682714327545315
1316,12.0,135,135,-0.575657336077957
1317,15.0,135,135,-0.468642080847221
1318,20.0,135,135,-0.364466410583134
1319,30.0,135,135,-0.257879741926645
1320,3.0,150,135,-2.03356427273806
1321,3.5,150,135,-1.80562887951506
1322,4.0,150,135,-1.61894728234536
1323,4.5,150,135,-1.46375235663375
1324,5.0,150,135,-1.33339353537555
1325,5.5,150,135,-1.22289023233898
1326,6.0,150,135,-1.1283949129152
1327,7.0,150,135,-0.97607156321725
1328,8.0,150,135,-0.859337189129054
1329,9.0,150,135,-0.767471117273792
1330,10.0,150,135,-0.693546493805857
1331,12.0,150,135,-0.582483161570792
1332,15.0,150,135,-0.472343085832286
1333,20.0,150,135,-0.36574361776235
1334,30.0,150,135,-0.237820684012309
1335,3.0,165,135,-2.18418063575454
1336,3.5,165,135,-1.93992377509249
1337,4.0,165,135,-1.73215051598884
1338,4.5,165,135,-1.55666871173753
1339,5.0,165,135,-1.4089883127038
1340,5.5,165,135,-1.28445400164719
1341,6.0,165,135,-1.17883455379684
1342,7.0,165,135,-1.01081647003122
1343,8.0,165,135,-0.884160466584257
1344,9.0,165,135,-0.785803751543506
1345,10.0,165,135,-0.707472534394935
1346,12.0,165,135,-0.59105651946149
1347,15.0,165,135,-0.476910336610249
1348,20.0,165,135,-0.367298671513475
1349,30.0,165,135,-0.257406437605246
1350,3.0,175,135,-2.33607690167888
1351,3.5,175,135,-2.07308191349874
1352,4.0,175,135,-1.83985688770816
1353,4.5,175,135,-1.64091477824387
1354,5.0,175,135,-1.47444580730898
1355,5.5,175,135,-1.3356488778533
1356,6.0,175,135,-1.21936968250543
1357,7.0,175,135,-1.03733022781813
1358,8.0,175,135,-0.902453351742536
1359,9.0,175,135,-0.799001474956365
1360,10.0,175,135,-0.717344339493513
1361,12.0,175,135,-0.597045077626571
1362,15.0,175,135,-0.480125249304678
1363,20.0,175,135,-0.368561513588678
1364,30.0,175,135,-0.237421503286902
1365,3.0,5,150,167440.943271103
1366,3.5,5,150,-7.81850129619968
1367,4.0,5,150,-2.80079426483796
1368,4.5,5,150,-2.16098402046591
1369,5.0,5,150,-1.81070155785188
1370,5.5,5,150,-1.56982159926434
1371,6.0,5,150,-1.39119976657306
1372,7.0,5,150,-1.14074002162341
1373,8.0,5,150,-0.971403453361114
1374,9.0,5,150,-0.848260321906927
1375,10.0,5,150,-0.754298748330863
1376,12.0,5,150,-0.620021819399597
1377,15.0,5,150,-0.49325803646108
1378,20.0,5,150,-0.37494587455054
1379,30.0,5,150,-0.24100832292545
1380,3.0,15,150,-8.59770369936578
1381,3.5,15,150,-3.55528819277588
1382,4.0,15,150,-2.486016930195
1383,4.5,15,150,-2.03802745342876
1384,5.0,15,150,-1.74069277925343
1385,5.5,15,150,-1.5245941893373
1386,6.0,15,150,-1.35956314797073
1387,7.0,15,150,-1.12264533792875
1388,8.0,15,150,-0.959579406360083
1389,9.0,15,150,-0.839864014455449
1390,10.0,15,150,-0.747997527461042
1391,12.0,15,150,-0.61608517727168
1392,15.0,15,150,-0.491034003174663
1393,20.0,15,150,-0.374045964666458
1394,30.0,15,150,-0.261348563942193
1395,3.0,30,150,-2.84471472827321
1396,3.5,30,150,-2.41876101369721
1397,4.0,30,150,-2.07233973272133
1398,4.5,30,150,-1.80094140513589
1399,5.0,30,150,-1.58859563872221
1400,5.5,30,150,-1.42013030753867
1401,6.0,30,150,-1.28401172763442
1402,7.0,30,150,-1.07838538763842
1403,8.0,30,150,-0.930749203680642
1404,9.0,30,150,-0.819680800322023
1405,10.0,30,150,-0.733128619165125
1406,12.0,30,150,-0.6071521996924
1407,15.0,30,150,-0.486253799718608
1408,20.0,30,150,-0.37231096064082
1409,30.0,30,150,-0.242027191272519
1410,3.0,45,150,-2.34132364820779
1411,3.5,45,150,-2.05469799229876
1412,4.0,45,150,-1.81493645054518
1413,4.5,45,150,-1.61723555616428
1414,5.0,45,150,-1.45442406180005
1415,5.5,45,150,-1.31948237037137
1416,6.0,45,150,-1.20654352952618
1417,7.0,45,150,-1.02932779141598
1418,8.0,45,150,-0.897401090649612
1419,9.0,45,150,-0.795767554456488
1420,10.0,45,150,-0.715269150125018
1421,12.0,45,150,-0.596283099454861
1422,15.0,45,150,-0.480357856463672
1423,20.0,45,150,-0.369944115972274
1424,30.0,45,150,-0.262024348191275
1425,3.0,60,150,-2.10781481394086
1426,3.5,60,150,-1.86192769681006
1427,4.0,60,150,-1.66146517581979
1428,4.5,60,150,-1.49618940865613
1429,5.0,60,150,-1.35855470441667
1430,5.5,60,150,-1.24277464199906
1431,6.0,60,150,-1.14440239955957
1432,7.0,60,150,-0.986977531744986
1433,8.0,60,150,-0.867194141338109
1434,9.0,60,150,-0.7733866757426
1435,10.0,60,150,-0.698160198275618
1436,12.0,60,150,-0.585531437017206
1437,15.0,60,150,-0.47427076456673
1438,20.0,60,150,-0.367053993342914
1439,30.0,60,150,-0.240942969711457
1440,3.0,75,150,-1.9803652237279
1441,3.5,75,150,-1.75267822955312
